earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2018-07-24,0.31,0,0,0.012691533818294496,1,3
2018-07-26,0.32,1,-1,-0.12468004293617369,1,9
2018-07-26,0.36,1,-1,-0.0287141073657927,7,5
2018-07-27,0.41,0,1,0.07082658022690422,4,9
2018-07-27,0.3,1,-1,-0.12689773703809787,2,6
2018-07-27,0.46,1,1,0.03320101046553584,5,7
2018-07-27,0.44,1,-1,-0.22538100820633056,1,1
2018-07-30,1.77,1,0,0.02014641620793362,2,5
2018-07-30,-0.5,0,1,0.05030015797788315,2,5
2018-07-30,1.84,1,0,0.009951936669494031,0,5
2018-07-30,0.57,1,-1,-0.027385436283741328,1,2
2018-07-30,0.07,1,1,0.04833679833679851,0,4
2018-07-31,0.75,1,-1,-0.027744791104393752,2,2
2018-07-31,0.69,0,1,0.037557434907105385,1,6
2018-07-31,0.83,1,-1,-0.06993222427603202,1,5
2018-08-01,0.48,1,0,-0.017215493944550086,0,6
2018-08-01,2.0,1,0,-0.022548879691736877,1,4
2018-08-01,0.84,1,0,-0.01388448111710568,1,7
2018-08-01,0.34,1,1,0.07520646635037781,1,7
2018-08-01,1.52,1,1,0.09163891023998624,1,6
2018-08-02,0.06,0,1,0.06651549508692359,3,7
2018-08-02,0.38,1,1,0.09672466734902767,0,2
2018-08-02,0.28,0,0,-0.011566933991363356,2,7
2018-08-02,0.74,1,-1,-0.15676767676767672,1,5
2018-08-02,0.4,0,-1,-0.037187000532765,0,5
2018-08-07,0.28,1,-1,-0.09099756690997571,3,5
2018-08-08,0.85,0,-1,-0.1181150138205353,4,6
2018-08-09,-0.03,0,0,0.008144020574367822,0,6
2018-10-16,0.6,1,1,0.03515749284123439,3,2
2018-10-17,0.33,1,1,0.04961545676233344,0,1
2018-10-23,0.22,1,1,0.264403005844698,4,0
2018-10-23,0.6,1,1,0.10041265474552946,0,1
2018-10-25,0.41,1,1,0.026057107193009854,1,2
2018-10-25,0.33,1,0,0.017828506744646738,1,1
2018-10-25,0.19,1,1,0.10282776349614393,5,0
2018-10-25,1.8,1,0,0.011737872719181208,1,1
2018-10-25,0.4,0,1,0.07005312084993358,1,3
2018-10-25,0.28,1,1,0.1522309711286088,3,0
2018-10-26,0.28,0,0,-0.010594021944759786,4,0
2018-10-26,0.28,0,1,0.11334264757247646,3,3
2018-10-29,1.39,1,1,0.08896478360674086,0,1
2018-10-29,1.22,1,1,0.06086684399937413,2,4
2018-10-29,1.99,1,1,0.04679306171843483,2,1
2018-10-29,0.07,0,1,0.10684184432325222,1,2
2018-10-30,0.17,0,1,0.17390646284244,3,3
2018-10-30,1.85,0,0,0.020148926850635202,2,4
2018-10-30,1.02,1,0,0.024650233177881398,1,5
2018-10-30,0.83,1,1,0.13054361080803545,1,6
2018-10-30,0.77,1,1,0.0803246107982776,1,1
2018-10-31,0.34,1,1,0.1367870567086126,0,8
2018-10-31,0.82,1,1,0.0798937967656287,1,3
2018-10-31,0.46,0,1,0.03146959975557596,1,3
2018-11-01,1.48,1,1,0.07175802053869472,3,0
2018-11-01,0.43,1,1,0.05353319057815846,2,0
2018-11-01,0.79,1,1,0.18543363679923322,3,0
2018-11-01,0.35,0,0,-0.00233317778814749,0,4
2018-11-02,0.11,1,1,0.09036144578313256,3,7
2018-11-05,0.14,0,1,0.09830936766740872,2,6
2019-01-22,0.94,1,1,0.11049638850468746,6,1
2019-01-23,0.44,0,1,0.09570190331516404,4,1
2019-01-29,0.98,1,1,0.05718227809290188,5,3
2019-01-29,0.31,0,1,0.06277777777777772,4,5
2019-01-30,0.53,1,1,0.08185229067930481,5,5
2019-01-30,1.76,1,1,0.026327433628318533,4,5
2019-01-31,0.41,0,1,0.04281725100837729,5,8
2019-01-31,0.17,1,1,0.06060606060606056,8,9
2019-02-01,2.3,1,0,0.008192665090449271,5,6
2019-02-01,0.1,0,0,0.011854684512428385,8,9
2019-02-04,2.79,1,1,0.028020565552699172,4,7
2019-02-04,-0.3,0,1,0.09741811175337177,5,8
2019-02-05,0.15,0,1,0.08239110287303059,8,5
2019-02-08,0.17,0,-1,-0.06039215686274512,5,8
2019-02-12,0.3,1,0,-0.003359462486002208,5,9
2019-02-12,0.27,0,-1,-0.034682826199071655,6,9
2019-02-13,1.36,1,1,0.1056135428802397,6,9
2019-02-13,0.46,1,0,0.015815085158150728,5,9
2019-02-13,0.71,0,0,-0.00938757264193109,4,9
2019-02-13,1.21,1,0,-0.017582861762328164,8,9
2019-02-14,0.37,0,1,0.06782039289055189,4,9
2019-02-14,0.25,0,-1,-0.07630979498861047,7,9
2019-02-14,0.05,1,1,0.04634353741496598,3,9
2019-02-19,0.4,1,0,-0.004065040650406418,6,9
2019-02-20,0.29,0,0,0.009631972397929869,4,9
2019-02-20,0.8,1,1,0.1485695708712613,3,9
2019-02-21,0.5,1,1,0.11602300739523405,5,8
2019-02-26,0.28,1,1,0.044243891701518774,8,9
2019-02-26,2.17,1,1,0.0822956919994275,3,4
2019-02-27,0.06,0,0,-0.007474813129671772,5,7
2019-02-27,0.62,0,1,0.09100198694294635,3,8
2019-03-27,0.04,1,-1,-0.030595549738219967,4,3
2019-04-16,0.55,1,1,0.12731801826736766,5,6
2019-04-17,0.44,1,1,0.03465992497145653,1,6
2019-04-23,0.25,1,1,0.32377740303541314,8,6
2019-04-24,1.23,1,0,0.01595398849712427,2,3
2019-04-24,1.81,1,1,0.0727886757203422,2,2
2019-04-25,0.46,1,0,-0.020806575905471417,6,5
2019-04-25,0.17,0,-1,-0.03082614056720088,3,5
2019-04-26,0.36,1,1,0.12771285475792987,4,1
2019-04-26,0.11,1,0,-0.023431594860166327,7,5
