earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2017-08-08,0.88,1,-1,-0.16288163633629116,0,3
2017-08-08,1.33,1,-1,-0.13194007302026947,1,3
2017-08-09,1.1,0,1,0.1356457107463612,5,0
2017-08-09,1.29,1,1,0.055831265508684925,0,3
2017-08-15,0.59,1,1,0.12504023173479234,0,4
2017-08-22,1.12,1,1,0.03247648902821321,0,2
2017-10-17,2.66,1,1,0.16176972177556898,0,2
2017-10-17,1.9,1,0,0.009880580039806556,0,6
2017-10-18,1.21,0,1,0.2678280486276474,1,3
2017-10-18,0.66,1,1,0.12892857142857142,0,7
2017-10-19,0.92,1,1,0.1912492897150743,1,5
2017-10-19,1.0,1,1,0.1154324055666003,0,4
2017-10-19,1.39,1,1,0.08445519562473708,0,0
2017-10-24,0.28,0,1,0.27584204413472707,1,3
2017-10-24,0.68,1,1,0.15006610841780507,6,7
2017-10-24,6.31,1,1,0.16930460208492257,4,3
2017-10-24,1.05,1,-1,-0.028756629345904512,0,6
2017-10-24,1.77,1,1,0.1258208563173103,0,3
2017-10-25,1.64,0,1,0.1170806855382245,3,3
2017-10-25,0.53,1,1,0.20332498608792446,9,2
2017-10-25,0.64,1,1,0.05575234868319714,0,3
2017-10-25,3.27,1,1,0.059426693859052686,1,1
2017-10-25,2.46,1,1,0.10601001669449081,0,2
2017-10-25,2.65,1,1,0.17891837030593016,1,5
2017-10-25,2.31,1,1,0.1097469681089984,0,4
2017-10-26,0.75,0,0,0.01601601601601603,1,5
2017-10-26,0.66,0,1,0.18869936034115128,1,2
2017-10-26,0.46,1,1,0.16771406127258448,6,4
2017-10-26,1.52,1,1,0.02904720170276691,0,5
2017-10-26,2.27,1,1,0.07382898663552631,3,2
2017-10-26,1.01,1,1,0.11045180978214801,6,8
2017-10-26,1.19,1,-1,-0.05656697009102734,0,7
2017-10-26,0.31,0,-1,-0.03894736842105261,0,5
2017-10-26,3.28,1,1,0.1739418964754461,1,3
2017-10-26,0.67,1,-1,-0.13552787663107943,1,3
2017-10-27,1.41,1,1,0.34465699208443284,4,5
2017-10-27,1.11,1,1,0.030860647881924465,0,1
2017-10-31,0.08,1,-1,-0.20313078918117816,8,2
2017-10-31,0.79,1,1,0.1703089675960814,4,5
2017-10-31,0.67,1,1,0.05048213272830406,0,3
2017-10-31,0.23,1,1,0.06261682242990647,0,4
2017-11-01,1.72,0,1,0.131791483113069,1,6
2017-11-01,-0.01,1,1,0.17686504610226317,9,0
2017-11-01,0.94,0,-1,-0.040241678066575484,0,7
2017-11-02,2.83,1,0,0.012679544328875691,0,7
2017-11-02,4.36,1,-1,-0.07063467492260062,0,8
2017-11-02,-0.04,1,1,0.15853131749460028,5,5
2017-11-02,2.4,1,0,-0.011107048176250146,0,7
2017-11-02,-1.62,0,-1,-0.04698156100025275,6,8
2017-11-02,0.65,1,1,0.16072208472849042,0,4
2017-11-06,1.09,1,1,0.10701841712294666,3,0
2017-11-06,1.1,0,1,0.10962639760021804,8,9
2017-11-06,0.87,0,-1,-0.03269852676967289,4,2
2017-11-06,1.5,1,0,0.006381435823060155,3,0
2017-11-07,0.81,0,1,0.3755980861244018,7,4
2017-11-08,0.5,1,-1,-0.04791929382093313,3,6
2017-11-08,3.39,1,1,0.06025216196557018,1,7
2017-11-08,3.99,1,-1,-0.1719061569139115,5,1
2017-11-09,1.3,1,1,0.08019976498237365,0,8
2017-11-20,0.67,1,1,0.03018166213703332,0,5
2017-11-21,1.07,1,0,-0.019674520281758617,0,5
2018-01-16,2.59,1,0,-0.00851402927483958,1,3
2018-01-22,1.0,1,-1,-0.05939212755356247,2,6
2018-01-23,1.74,1,-1,-0.10100654606883927,0,6
2018-01-23,2.51,1,-1,-0.1056462902473169,0,8
2018-01-24,0.74,1,-1,-0.05283138247390061,0,7
2018-01-25,5.26,0,-1,-0.26761979832024146,3,6
2018-01-25,0.85,1,1,0.06991482112436109,4,9
2018-01-26,1.48,1,-1,-0.1927888153053716,2,8
2018-01-30,2.13,1,-1,-0.03380782918149468,5,9
2018-01-30,2.1,0,-1,-0.08027894907557567,3,9
2018-01-30,0.62,1,-1,-0.05804535637149024,0,7
2018-01-30,1.96,1,1,0.038264995741574354,1,8
2018-01-30,1.19,1,0,0.0006683747354350259,0,8
2018-01-30,1.19,1,0,-0.00805343511450387,8,9
2018-01-31,1.14,1,0,-0.015410751122436549,0,3
2018-01-31,2.79,1,-1,-0.03831624392876421,2,8
2018-01-31,0.61,1,-1,-0.09792473553384587,3,9
2018-01-31,1.29,1,-1,-0.02840978969376463,3,7
2018-02-01,3.41,1,-1,-0.08416556748947933,5,6
2018-02-01,0.34,0,1,0.07520993063161734,5,7
2018-02-01,1.94,1,-1,-0.1628191333268122,3,4
2018-02-01,1.4,1,-1,-0.04800698283386677,2,7
