earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2018-08-03,1.0,1,-1,-0.18571428571428572,5,1
2018-08-06,1.5,1,0,-0.01870407481629934,7,0
2018-08-08,0.48,1,-1,-0.11216792390947847,7,8
2018-08-08,1.3,1,1,0.19271051529116034,9,0
2018-08-13,0.94,1,-1,-0.13128453969537668,2,4
2018-08-16,1.29,1,0,-0.0018393623543836656,2,8
2018-08-20,0.61,1,1,0.038864085486350015,6,1
2018-08-21,1.78,1,0,-0.018595825426945045,6,8
2018-08-22,1.47,1,-1,-0.2012455310806134,6,8
2018-08-23,0.39,0,1,0.19678609062170702,2,6
2018-08-30,0.25,1,0,0.0017743979721166103,9,3
2018-08-30,1.52,1,0,-0.009746588693957088,5,8
2018-08-30,1.15,0,1,0.07775431623400808,8,8
2018-09-13,0.41,1,1,0.04928057553956838,7,9
2018-09-18,0.71,1,-1,-0.11746103456065062,5,5
2018-09-27,0.47,0,-1,-0.34795407712687665,5,2
2018-09-27,0.64,0,-1,-0.07893139040680018,4,7
2018-10-02,1.59,1,1,0.07821800595238106,2,2
2018-10-02,0.73,1,0,-0.023394241417497203,3,4
2018-10-04,2.36,0,-1,-0.053742802303262914,0,5
2018-10-04,2.87,1,-1,-0.28340353078232816,5,6
2018-10-18,1.44,1,-1,-0.09962850388382297,4,8
2018-10-19,1.12,1,1,0.08891454965357971,1,3
2018-10-22,1.71,1,1,0.0700979450739389,5,1
2018-10-25,1.55,0,0,0.022044479126024242,5,5
2018-10-25,1.08,1,-1,-0.22016167379933427,6,5
2018-10-26,0.72,0,1,0.08396682791983412,1,1
2018-10-29,0.62,1,1,0.09829059829059832,2,0
2018-10-30,0.58,1,-1,-0.05513784461152883,0,5
2018-10-31,1.62,1,0,-0.006309763871723144,5,5
2018-10-31,1.06,0,-1,-0.1350541215653622,3,3
2018-10-31,2.52,1,-1,-0.17260668051782,4,7
2018-10-31,1.84,1,-1,-0.09562054856796477,7,0
2018-10-31,1.41,1,1,0.058545864449767525,6,1
2018-11-01,0.78,0,-1,-0.31105854523950316,7,1
2018-11-01,0.58,1,-1,-0.049651831668180456,5,4
2018-11-05,0.91,0,0,0.013964313421256655,5,3
2018-11-06,0.92,1,-1,-0.1331262939958592,2,2
2018-11-07,0.5,1,1,0.17916512744735874,4,1
2018-11-07,0.3,1,-1,-0.08675799086757988,9,9
2018-11-13,1.58,1,0,0.009019741320626296,6,7
2018-11-15,1.08,1,0,0.02242014742014732,5,8
2018-11-20,1.09,0,1,0.11030898065261334,4,0
2018-11-20,0.79,1,-1,-0.08856275303643724,7,6
2018-11-20,0.51,1,-1,-0.05546995377503859,4,9
2018-11-28,2.17,0,1,0.039926527455529735,7,6
2018-11-29,1.18,1,1,0.18889016941339173,9,3
2018-12-04,1.31,1,1,0.06758530183727028,5,5
2018-12-06,0.48,1,-1,-0.16112444292080913,8,4
2018-12-13,1.61,0,1,0.10026079397276147,6,4
2018-12-19,0.85,1,1,0.2807780906066035,7,0
2018-12-20,0.67,1,1,0.19413092550790073,8,0
2019-01-04,0.8,1,1,0.036002834868887404,7,0
2019-01-09,2.37,1,1,0.20865378603138876,7,0
2019-01-23,1.6,0,1,0.12724335965542002,7,5
2019-01-23,1.25,1,1,0.09957582184517498,6,3
2019-01-24,0.84,0,1,0.21456822676334877,4,0
2019-01-25,0.74,1,1,0.13771118903410892,7,2
2019-01-30,0.63,0,1,0.11629917855598795,3,4
2019-01-31,0.95,0,1,0.07296747967479666,8,0
2019-01-31,1.26,0,1,0.19459820576445888,4,4
2019-02-04,1.4,1,-1,-0.026315789473684095,7,2
2019-02-04,0.75,1,1,0.11553175210405527,6,4
2019-02-05,1.74,1,1,0.13311148086522462,8,9
2019-02-05,0.57,0,1,0.1841350748646066,8,5
2019-02-05,0.88,0,1,0.03343682827800348,5,8
2019-02-07,1.25,1,1,0.05388847211802953,8,9
2019-02-07,0.91,1,0,0.020215633423180675,6,8
2019-02-07,1.58,1,1,0.29617136110642595,7,9
2019-02-12,0.84,1,0,0.004021447721179658,8,9
2019-02-14,0.43,0,1,0.06056587091069838,2,8
2019-02-15,1.49,0,1,0.09626498749245231,4,7
2019-02-19,1.41,1,0,0.009912886752778561,5,8
2019-02-21,0.08,0,1,0.027042688815916524,8,1
2019-02-21,0.44,0,-1,-0.061524120251689435,5,5
2019-02-21,0.84,0,-1,-0.2417739628040058,8,8
2019-02-26,2.26,1,1,0.1576647764246538,7,3
2019-02-27,0.77,1,1,0.19405885619100482,8,1
2019-02-27,0.43,1,0,-0.011278195488721898,8,8
2019-02-28,0.3,0,1,0.13115384615384615,7,5
2019-03-05,1.53,1,1,0.03250975292587776,9,6
2019-03-06,1.93,1,0,-0.015219077161690513,6,4
2019-03-07,0.48,0,-1,-0.09113199836534534,8,2
2019-03-07,2.01,1,1,0.05161969976297085,7,6
2019-03-14,1.84,0,1,0.11756958468697867,7,7
2019-03-20,0.83,1,1,0.04356514788169464,5,8
2019-03-21,0.51,1,0,0.002646502835538763,9,7
2019-03-26,0.56,1,1,0.05169606512890098,7,9
2019-04-02,0.95,1,-1,-0.13134491722533864,6,7
2019-04-04,1.84,1,0,0.014433523021210511,9,8
2019-04-17,0.97,1,1,0.0575969785191596,1,7
2019-04-18,1.09,1,1,0.0526752876972357,8,3
2019-04-22,1.66,1,1,0.07188345804808152,6,8
2019-04-23,0.48,1,1,0.12088370154230939,4,6
2019-04-23,1.06,1,1,0.1383932876844441,3,8
2019-04-25,0.9,0,-1,-0.10835385489676073,8,2
2019-04-25,1.59,1,1,0.2221778381401293,1,7
2019-04-26,0.67,1,1,0.0586999159428411,1,6
2019-04-26,0.46,0,-1,-0.0739542408134967,4,2
2019-04-30,0.65,1,1,0.03582494190549964,1,7
2019-05-01,1.44,0,1,0.05486083098023394,5,5
