earnings_date,ReportedEPS,EPSBeat,target,pct_change,volatility_bin,momentum_bin
2017-07-27,0.75,0,1,0.05097259690472794,0,1
2017-07-28,0.62,1,1,0.10095619301756725,0,3
2017-07-28,0.33,0,1,0.042387543252595174,0,2
2017-08-02,0.75,0,1,0.1091134531928084,0,3
2017-08-02,0.54,1,1,0.06493980299160894,0,6
2017-08-02,0.1,0,0,0.01660377358490571,0,3
2017-08-02,0.67,1,1,0.027228005948976203,0,6
2017-08-02,0.67,0,1,0.03494897959183667,0,1
2017-08-02,3.11,1,1,0.12334113973458241,0,2
2017-08-02,0.73,1,1,0.07880875202593195,0,1
2017-08-03,1.01,0,0,0.016073080481036083,0,3
2017-08-03,1.49,1,0,0.009652509652509588,0,2
2017-08-03,0.36,1,1,0.12965235173824138,9,9
2017-08-03,0.58,0,1,0.051207729468599146,0,2
2017-08-03,0.29,1,1,0.041345480028030825,0,4
2017-08-03,0.41,1,1,0.06668289121440726,0,2
2017-08-03,0.52,1,-1,-0.048723897911832965,0,3
2017-08-04,-0.06,0,1,0.13748531139835488,5,2
2017-08-04,0.79,1,1,0.07214359682430099,0,4
2017-08-04,1.1,1,0,0.003244535519125644,0,5
2017-08-08,0.25,1,-1,-0.06755555555555554,3,1
2017-10-24,2.35,1,-1,-0.10864025943942564,1,8
2017-10-25,1.48,0,-1,-0.06286690148361619,0,5
2017-10-26,0.97,1,0,0.014241486068111483,2,4
2017-10-26,0.68,1,-1,-0.07724056603773588,0,4
2017-10-26,0.62,1,-1,-0.09253112033195023,0,3
2017-10-26,1.1,0,-1,-0.07119697379086729,0,4
2017-10-26,0.46,1,0,-0.0010266940451745161,0,5
2017-10-30,1.04,1,-1,-0.07172787774217411,0,5
2017-10-30,1.04,0,-1,-0.07251063829787231,0,2
2017-10-30,1.43,1,-1,-0.22238899312070046,0,3
2017-10-31,0.82,0,0,0.01595637245001008,0,8
2017-11-01,0.82,0,-1,-0.05946544361853548,0,5
2017-11-01,0.56,1,-1,-0.17777777777777776,0,2
2017-11-01,0.07,0,-1,-0.1536748329621381,0,4
2017-11-01,1.12,1,-1,-0.19211267605633797,0,7
2017-11-01,1.08,0,-1,-0.11850195640022368,0,7
2017-11-02,1.12,1,-1,-0.307394366197183,8,0
2017-11-02,1.47,0,-1,-0.10650275735294129,0,6
2017-11-02,0.85,0,-1,-0.12093182596779722,0,8
2017-11-02,0.61,0,0,0.00977552498189716,9,5
2017-11-02,0.75,0,-1,-0.10061601642710465,0,5
2017-11-02,0.24,0,1,0.03622497616777874,1,1
2017-11-03,1.59,1,-1,-0.14271082280641864,0,7
2017-11-03,2.46,1,-1,-0.09706444719379143,0,5
2017-11-03,0.38,0,-1,-0.06695827725437412,0,5
2017-11-03,1.24,0,-1,-0.1133290405666452,0,7
2017-11-03,0.64,1,0,-0.019628099173553668,7,7
2017-11-08,0.34,0,-1,-0.1259605746742399,0,7
2018-01-25,0.85,1,1,0.02618181818181814,0,0
2018-01-26,0.31,0,1,0.029804727646454175,0,2
2018-01-29,0.91,1,-1,-0.1163037705788634,1,0
2018-01-31,0.71,1,1,0.02843450479233217,0,0
2018-02-06,1.4,1,1,0.12206931702344544,0,0
2018-02-07,0.55,0,1,0.13522992985190954,1,0
2018-02-09,0.63,0,1,0.1278596847991864,9,0
2018-02-14,0.51,0,1,0.0786465477823502,1,0
2018-02-15,0.8,1,0,0.019030474476019084,1,0
2018-02-16,1.26,1,0,0.015831435079726657,1,2
2018-02-16,0.39,1,0,0.022875816993464144,4,2
2018-02-20,0.71,1,1,0.04670329670329674,7,8
2018-02-20,0.94,1,1,0.03424930306650734,0,0
2018-02-20,0.69,1,1,0.08167406467977188,4,0
2018-02-20,0.33,1,1,0.12149122807017541,3,1
2018-02-21,0.51,1,1,0.07531380753138063,1,0
2018-02-22,0.33,0,1,0.09665144596651433,3,1
2018-02-22,0.33,1,-1,-0.03966822935448977,2,1
2018-02-22,0.55,1,-1,-0.04581410678971656,4,1
2018-02-22,0.75,0,0,-0.010089120564990776,4,0
2018-02-22,1.1,1,0,0.023483995496220055,8,0
2018-02-23,0.19,1,0,-0.005854509217737903,2,1
2018-02-23,0.76,1,1,0.056392931392931445,3,1
2018-02-23,0.57,1,1,0.031013916500994082,1,3
2018-02-26,0.18,0,1,0.25395152792413067,8,5
2018-02-27,0.43,1,1,0.11039558417663305,8,1
2018-02-27,1.54,1,0,-0.023307028812626227,4,5
2018-03-01,0.25,0,1,0.19397633560415908,8,1
2018-04-23,0.67,0,1,0.06328375619714208,7,7
2018-04-24,0.49,1,1,0.04890219560878246,4,6
2018-04-25,1.16,0,0,0.017958179581795918,4,6
2018-04-25,1.91,1,1,0.03800874537504205,2,6
2018-04-26,0.86,1,0,0.019923696481559935,2,7
2018-04-26,0.96,0,0,0.006945428773919336,2,6
2018-04-27,1.14,1,1,0.06881009615384613,4,0
2018-04-30,0.97,0,0,-0.01272657153875813,5,6
2018-05-01,1.23,1,0,0.018018018018018188,2,6
2018-05-01,0.95,1,1,0.0452616690240453,7,5
2018-05-02,0.85,0,0,0.014778325123152787,5,6
2018-05-02,0.03,0,0,0.01653928079188063,4,5
2018-05-02,1.57,1,1,0.03611174199409485,2,7
2018-05-02,0.91,0,0,-0.020058598151904455,8,7
2018-05-02,0.59,1,1,0.02638058389025677,4,7
2018-05-02,0.96,1,1,0.04016477857878482,3,7
2018-05-02,0.52,1,0,-0.010872079574369625,3,8
2018-05-02,0.77,1,1,0.02815799765350015,3,7
2018-05-02,0.88,1,0,0.011889321227842722,3,6
2018-05-03,0.74,1,0,-0.013126079447322936,5,7
2018-05-03,1.38,1,0,-0.0017665615141955907,2,6
2018-05-03,0.87,1,0,-0.020720720720720655,8,4
2018-05-04,0.55,1,1,0.06158467893353363,5,1
2018-05-04,-0.71,0,0,-0.013865546218487472,8,9
2018-05-07,1.43,0,1,0.08962795941375429,3,5
2018-05-08,0.28,1,1,0.15575807787903886,8,9
2018-05-09,0.62,1,1,0.11057862974795876,5,5
2018-05-10,1.28,1,1,0.046720575022461824,2,3
2018-07-25,1.36,1,1,0.05724778569885502,2,9
2018-07-25,1.01,1,0,0.02393018018018002,2,8
2018-07-25,0.53,1,1,0.04424357754519504,1,8
2018-07-26,0.84,1,1,0.043301759133964744,3,9
2018-07-26,1.16,1,1,0.11729530818767253,8,8
2018-07-26,0.52,1,1,0.04121056020605268,3,8
2018-07-26,0.48,1,0,0.023482959268495484,2,9
2018-07-31,0.76,1,1,0.04101104787412112,2,8
2018-07-31,0.73,1,1,0.035703387244430715,2,7
2018-07-31,0.62,1,0,0.006856829402084476,2,4
2018-08-01,0.64,1,1,0.04355468749999994,1,2
2018-08-01,1.79,1,0,0.003141614306428116,2,4
2018-08-01,0.07,0,-1,-0.032712057816660305,3,7
2018-08-01,0.83,1,0,0.009024445967557596,2,7
2018-08-01,0.86,1,0,-0.017570986786617938,3,8
2018-08-02,0.71,1,0,0.021452145214521406,1,4
2018-08-02,0.61,1,-1,-0.057767665276197616,2,6
2018-08-02,0.43,0,1,0.02502338634237606,2,6
2018-08-02,0.19,0,1,0.17387304507819693,7,3
2018-08-02,0.93,0,0,0.02489270386266096,1,7
2018-08-03,1.48,0,1,0.0904720818439542,2,6
2018-08-03,0.97,1,1,0.02844813808534432,1,7
2018-08-03,0.3,0,0,-0.004952246197382404,5,7
2018-08-06,1.35,1,0,0.01724435247456458,8,4
2018-08-06,0.2,0,1,0.06391137622496805,7,1
2018-08-07,0.55,1,1,0.07910395519775981,5,4
2018-08-07,0.25,0,1,0.11827956989247315,5,8
2018-08-08,0.8,1,0,-0.004913480025635633,2,7
2018-08-08,0.64,0,1,0.05041648399824648,1,5
2018-10-23,0.55,1,0,-0.017767653758542168,0,3
2018-10-24,2.13,1,1,0.030547609317531765,1,3
2018-10-25,0.59,1,1,0.05137055837563454,2,5
2018-10-25,0.8,1,1,0.07845273767365847,3,5
2018-10-25,1.26,1,1,0.055815232334341526,2,6
2018-10-25,0.96,0,1,0.07482993197278917,2,6
2018-10-30,0.95,1,1,0.10069249485307884,4,6
2018-10-30,1.56,1,-1,-0.11644329154056778,2,4
2018-10-31,3.77,1,1,0.09853047458443757,3,4
2018-10-31,1.2,1,1,0.11694780935129626,2,5
2018-10-31,0.74,1,1,0.09281084266352405,2,6
2018-10-31,1.5,1,1,0.08282828282828303,1,5
2018-11-01,1.15,1,0,0.022320789812562632,2,4
2018-11-01,0.1,1,1,0.039716869838773164,8,4
2018-11-01,0.88,0,1,0.10145395799676912,1,4
2018-11-01,0.59,1,0,-0.012001297437560735,5,5
2018-11-01,1.57,1,1,0.10142205527233683,2,2
2018-11-01,0.93,1,1,0.1341051616015437,2,5
2018-11-02,1.65,1,1,0.04702081837760238,2,5
2018-11-02,0.6,0,1,0.06327593111734088,7,2
2018-11-05,1.13,0,-1,-0.631329765335529,7,5
2018-11-06,0.85,1,1,0.03445128907141239,3,4
2018-11-06,0.35,1,1,0.10448717948717955,6,8
2018-11-07,1.14,1,1,0.07814512666380423,5,7
2018-11-07,0.41,1,0,0.0003130217028380753,2,5
2018-11-07,1.32,1,-1,-0.028876443822191084,0,7
2018-11-07,1.23,1,0,0.02000339040515341,1,5
2018-11-08,0.96,0,1,0.10240334378265417,6,7
2018-11-08,2.8,1,-1,-0.031649146603368344,3,8
2018-11-08,0.39,0,1,0.07252044081052267,3,6
2019-01-17,0.23,1,1,0.08637796194700585,6,1
2019-01-24,0.72,1,1,0.10299479166666663,5,2
2019-01-25,0.37,0,1,0.10204081632653075,5,2
2019-01-31,0.4,0,1,0.0602549246813441,5,3
2019-01-31,0.42,0,1,0.07249712313003455,5,2
2019-02-01,0.89,0,1,0.056543037088873226,5,1
2019-02-05,1.38,1,1,0.05079795556482727,7,4
2019-02-07,0.91,0,1,0.04728858927332206,5,8
2019-02-08,0.58,1,1,0.04341449105309465,4,8
2019-02-12,0.65,1,1,0.04664330008088425,5,8
2019-02-14,0.28,0,1,0.05180826636050515,6,8
2019-02-14,0.52,1,0,0.024950755088640773,7,8
2019-02-14,0.84,0,0,0.005485087418580617,4,7
2019-02-19,0.69,0,1,0.08128927630245297,6,8
2019-02-19,0.5,1,1,0.03207880777974226,4,7
2019-02-20,0.6,1,1,0.05504385964912276,4,7
2019-02-20,0.25,1,1,0.05037833532457191,4,8
2019-02-20,0.73,0,0,0.014036580178647312,4,8
2019-02-20,0.38,1,1,0.04311649016641441,5,7
